Customer_ID,Name,Age,Gender,City,Income
3206,Aarav Mehta,59.0,Female,Pune,1867270.0
61,Aarav Mehta,35.0,Female,Mumbai,909984.0
1831,Sara Mehta,40.0,Male,Mumbai,345032.0
906,Shaurya Singh,24.0,Female,Pune,282595.0
4925,Vivaan Joshi,58.0,Female,Jaipur,908776.0
1600,Riya Reddy,35.0,Female,Kolkata,613469.0
3327,Aanya Mehta,59.0,Other,Ahmedabad,1019572.0
735,Arjun Das,63.0,Male,Surat,463267.0
2351,Vihaan Iyer,43.0,Female,Pune,1441530.0
2361,Diya Gupta,27.0,Other,Ahmedabad,1881660.0
4305,Aadhya Iyer,62.0,Female,Chennai,1903211.0
168,Sara Joshi,55.0,Other,Chennai,758621.0
2096,Aadhya Mehta,66.0,Other,Delhi,342008.0
4496,Ishaan Patel,31.0,Female,Mumbai,1198334.0
1937,Shaurya Mehta,43.0,Male,Mumbai,772454.0
359,Diya Sharma,41.0,Female,Bangalore,574222.0
427,Aditya Sharma,,Male,Mumbai,486741.0
3091,Saanvi Mehta,60.0,Other,Ahmedabad,
792,Aarav Mehta,36.0,Female,,1289964.0
1410,Sai Sharma,44.0,Female,Surat,1531435.0
1947,Myra Mehta,64.0,Male,Kolkata,621956.0
1041,Aarav Gupta,39.0,Female,Delhi,503242.0
970,Shaurya Mehta,57.0,Other,Mumbai,843164.0
822,Krishna Joshi,64.0,Female,Jaipur,890700.0
1719,Krishna Gupta,,Male,Surat,853266.0
2532,Ananya Patel,64.0,,Pune,1960336.0
2113,Ishaan Joshi,53.0,Female,Bangalore,1862858.0
4354,Vivaan Mehta,63.0,,Ahmedabad,5053752.0
3002,Pari Sharma,49.0,Female,Surat,1440722.0
3389,Reyansh Singh,43.0,Male,Surat,901409.0
963,Aarav Sharma,64.0,Other,Hyderabad,
807,Aanya Gupta,34.0,Other,Ahmedabad,1161206.0
4594,Aditya Iyer,27.0,Male,Mumbai,
2129,Ishaan Patel,60.0,Female,Jaipur,1273860.0
3222,Aanya Kumar,21.0,Female,Chennai,7576848.0
2041,Aarav Singh,37.0,Male,Surat,268928.0
41,Riya Das,57.0,Male,Hyderabad,1996196.0
870,Ananya Patel,21.0,Female,Mumbai,1853096.0
3393,Krishna Iyer,,,Surat,585193.0
479,Sara Patel,69.0,Female,Hyderabad,358361.0
2637,Aditya Joshi,57.0,Other,Jaipur,1652917.0
1399,Riya Gupta,46.0,Female,Mumbai,880252.0
2864,Myra Das,,Female,Bangalore,1829072.0
3737,Krishna Singh,63.0,Female,Jaipur,1255576.0
376,Sara Das,38.0,Female,Chennai,
149,Reyansh Das,39.0,,Kolkata,1129709.0
4182,Ananya Das,18.0,Female,Pune,373708.0
1993,Aanya Patel,37.0,Other,Delhi,654195.0
195,Pari Sharma,51.0,Other,Delhi,995273.0
3343,Ananya Singh,60.0,Female,Delhi,1259739.0
2336,Arjun Iyer,69.0,Other,Pune,1453325.0
3323,Reyansh Kumar,22.0,Female,Pune,655844.0
57,Saanvi Kumar,31.0,Female,Jaipur,1487267.0
1063,Vivaan Das,69.0,Male,Pune,1498365.0
312,Ananya Singh,34.0,Female,Delhi,1340141.0
1418,Ananya Joshi,68.0,,Surat,1725638.0
1578,Krishna Das,23.0,Female,Ahmedabad,1359201.0
1332,Pari Das,20.0,Other,Hyderabad,692006.0
3446,Aadhya Patel,30.0,Female,Hyderabad,1803514.0
3262,Pari Singh,53.0,Male,Delhi,1698017.0
1042,Myra Das,32.0,Female,Surat,1194615.0
4591,Sai Sharma,57.0,Other,Kolkata,1491279.0
4279,Aadhya Kumar,52.0,Male,Pune,4343088.0
264,Sai Sharma,64.0,Female,Surat,552031.0
3408,Aditya Sharma,64.0,Male,Ahmedabad,644577.0
3504,Aanya Patel,52.0,Other,Mumbai,503308.0
4818,Sara Joshi,50.0,Male,Jaipur,1982107.0
3229,Krishna Patel,43.0,Male,Kolkata,1894452.0
198,Vihaan Iyer,42.0,Other,Jaipur,808950.0
10,Ira Patel,26.0,Female,Bangalore,329476.0
4090,Krishna Kumar,47.0,Female,Bangalore,1629237.0
4511,Krishna Reddy,37.0,Other,Bangalore,880606.0
3199,Sara Kumar,44.0,Other,,1879626.0
1462,Vivaan Das,,,Jaipur,1710895.0
278,Vihaan Singh,,Other,Ahmedabad,1121247.0
4857,Aanya Das,46.0,Male,Mumbai,704381.0
1892,Reyansh Singh,32.0,Female,Delhi,655773.0
928,Ananya Singh,,Other,Delhi,1848904.0
670,Pari Singh,21.0,Male,Surat,836064.0
3558,Aarav Das,56.0,Other,,1858788.0
4716,Arjun Singh,60.0,Male,Chennai,436318.0
1412,Pari Singh,56.0,Male,Mumbai,1889808.0
3865,Aditya Iyer,47.0,Other,Delhi,1954988.0
298,Sai Mehta,59.0,Female,,1384123.0
636,Vivaan Kumar,57.0,Other,Bangalore,1519713.0
1070,Vivaan Singh,41.0,Other,Bangalore,334097.0
1031,Aditya Singh,23.0,Female,,7395964.0
3567,Aanya Das,38.0,Female,Chennai,745303.0
488,Ananya Patel,67.0,Male,Kolkata,1041915.0
3785,Aditya Mehta,68.0,,Surat,1607768.0
490,Reyansh Gupta,50.0,Female,Surat,975551.0
2277,Riya Patel,51.0,Female,Bangalore,1823555.0
340,Reyansh Patel,31.0,,Bangalore,604961.0
2231,Myra Mehta,36.0,Female,Chennai,497352.0
1744,Vivaan Singh,54.0,Female,Pune,1625474.0
1886,Vihaan Mehta,55.0,Male,Kolkata,1360428.0
2103,Arjun Joshi,61.0,Female,Kolkata,
4630,Saanvi Kumar,22.0,Female,Chennai,997769.0
652,Aadhya Sharma,47.0,Male,Delhi,675460.0
1549,Myra Kumar,42.0,Other,Jaipur,1531686.0
2280,Saanvi Joshi,22.0,Other,Mumbai,1575164.0
321,Vihaan Reddy,65.0,,Delhi,993806.0
426,Krishna Kumar,65.0,,Mumbai,956133.0
1754,Aadhya Gupta,61.0,Male,Jaipur,1032454.0
976,Reyansh Kumar,56.0,Female,Ahmedabad,1055356.0
3163,Riya Joshi,46.0,Female,Ahmedabad,
1988,Vihaan Das,43.0,,Pune,1254112.0
3754,Ananya Joshi,63.0,Other,Surat,1876040.0
2753,Ananya Singh,21.0,Male,Chennai,1281277.0
137,Aarav Mehta,31.0,Female,Surat,1897881.0
2247,Aarav Sharma,22.0,Other,Pune,1564370.0
3858,Aanya Singh,22.0,Male,Bangalore,524448.0
1801,Ira Gupta,31.0,Female,Kolkata,1468162.0
2445,Aadhya Gupta,35.0,Female,Bangalore,
2474,Aditya Sharma,22.0,Male,Delhi,1014556.0
2384,Diya Singh,27.0,Male,,
4266,Sai Mehta,61.0,Male,Pune,1868551.0
3098,Pari Reddy,52.0,Other,Ahmedabad,916431.0
3899,Aditya Gupta,35.0,Other,Delhi,304824.0
620,Arjun Das,52.0,Other,Hyderabad,1915720.0
1767,Saanvi Iyer,35.0,Female,Pune,458773.0
4339,Aarav Sharma,62.0,Other,Bangalore,1272587.0
4092,Arjun Sharma,20.0,Female,Chennai,1588406.0
111,Aditya Mehta,66.0,,Mumbai,1922889.0
4559,Krishna Singh,37.0,Other,,753333.0
1505,Riya Iyer,65.0,Male,Pune,1438874.0
3896,Sara Singh,63.0,,Chennai,223547.0
3178,Vivaan Reddy,,Other,Bangalore,788399.0
1438,Diya Singh,59.0,,Mumbai,640468.0
2800,Sai Reddy,23.0,Female,Surat,1281860.0
1272,Diya Mehta,67.0,Male,Kolkata,1483393.0
3860,Aarav Mehta,24.0,Male,Jaipur,1856567.0
3384,Sai Joshi,35.0,Other,Hyderabad,
1878,Aanya Das,23.0,Other,Hyderabad,1673290.0
1161,Krishna Joshi,58.0,Male,Pune,1109454.0
360,Myra Gupta,38.0,Male,Chennai,645163.0
2927,Myra Joshi,38.0,Female,Mumbai,371930.0
3887,Vihaan Reddy,31.0,Other,Kolkata,454852.0
2584,Sai Joshi,61.0,Female,Bangalore,1565793.0
4250,Ishaan Reddy,59.0,,Mumbai,1289133.0
4336,Shaurya Mehta,45.0,Male,Chennai,1731591.0
2181,Aarav Reddy,51.0,Other,Pune,1243871.0
4345,Saanvi Mehta,43.0,Female,Kolkata,548807.0
3144,Aditya Iyer,68.0,Other,Jaipur,1540258.0
75,Sara Gupta,32.0,Male,Chennai,1442681.0
1053,Pari Reddy,58.0,Male,Kolkata,260647.0
3112,Ishaan Reddy,38.0,Male,Hyderabad,1414509.0
567,Aarav Singh,50.0,Female,Ahmedabad,1578261.0
540,Sara Gupta,58.0,Female,Mumbai,543846.0
2138,Saanvi Singh,18.0,Other,Jaipur,1003016.0
1774,Pari Sharma,67.0,Female,Chennai,1198259.0
985,Krishna Joshi,22.0,Female,Mumbai,1498740.0
1940,Saanvi Gupta,68.0,Male,Bangalore,817332.0
2339,Myra Mehta,36.0,Female,Kolkata,1230065.0
4135,Vihaan Gupta,63.0,Other,Mumbai,
3174,Pari Das,63.0,Male,Pune,1808439.0
3795,Ira Patel,50.0,Female,Hyderabad,1059854.0
1021,Ananya Joshi,41.0,Male,,1249882.0
969,Sai Mehta,45.0,Other,Jaipur,1276000.0
1972,Aadhya Kumar,65.0,Female,Delhi,319715.0
2779,Ananya Joshi,54.0,Female,Surat,1716674.0
1884,Ananya Iyer,29.0,Male,Jaipur,410154.0
3434,Aditya Das,52.0,Female,Mumbai,1126019.0
566,Shaurya Joshi,50.0,Other,Hyderabad,224013.0
3698,Ananya Mehta,45.0,Female,Hyderabad,1920792.0
1,Vihaan Singh,,Female,Bangalore,805624.0
2805,Aditya Gupta,37.0,Female,Pune,1495555.0
676,Vihaan Patel,68.0,Male,Bangalore,1910354.0
133,Vihaan Iyer,67.0,Male,Jaipur,614707.0
1733,Saanvi Das,30.0,Male,Chennai,1514960.0
3018,Diya Singh,64.0,Other,Ahmedabad,1959459.0
3564,Aadhya Singh,37.0,Male,Jaipur,339808.0
2425,Arjun Iyer,58.0,Male,Hyderabad,
1593,Ira Mehta,50.0,Female,Hyderabad,1155745.0
1727,Sara Reddy,37.0,Female,,1909626.0
3533,Ananya Singh,37.0,Male,Jaipur,1858774.0
536,Aadhya Gupta,29.0,Other,Jaipur,253536.0
2424,Ira Das,37.0,Female,Pune,1914419.0
951,Ishaan Sharma,25.0,Female,Delhi,882011.0
3228,Riya Patel,62.0,Male,Surat,1888689.0
3901,Ira Gupta,59.0,Male,Bangalore,1526155.0
418,Ira Sharma,46.0,,Pune,1842552.0
533,Ishaan Iyer,60.0,Other,Jaipur,1525745.0
3697,Ira Gupta,31.0,Female,Ahmedabad,
2164,Saanvi Patel,41.0,Female,Ahmedabad,896322.0
1314,Shaurya Patel,68.0,Other,Kolkata,1188086.0
1370,Krishna Kumar,31.0,Female,Ahmedabad,1034600.0
173,Aditya Iyer,63.0,Female,Hyderabad,552584.0
1936,Vihaan Das,57.0,Male,Jaipur,1778911.0
1649,Reyansh Das,68.0,Female,Mumbai,319603.0
3398,Vihaan Das,66.0,Other,Bangalore,542947.0
2101,Reyansh Joshi,52.0,Male,Jaipur,1152966.0
4601,Aadhya Gupta,18.0,Other,Jaipur,214795.0
2006,Krishna Joshi,40.0,Male,Mumbai,583474.0
520,Arjun Singh,66.0,Male,Ahmedabad,1820350.0
1095,Aadhya Reddy,53.0,Other,Bangalore,566177.0
4376,Vihaan Gupta,,Male,Surat,1716690.0
1073,Aditya Gupta,63.0,Female,Surat,1601346.0
3819,Aadhya Das,35.0,Female,Surat,1003412.0
2625,Ira Kumar,41.0,,Chennai,767565.0
1821,Reyansh Joshi,67.0,Male,Ahmedabad,877766.0
2306,Vivaan Patel,33.0,Female,Mumbai,1339580.0
467,Vihaan Iyer,31.0,Other,Pune,710855.0
4048,Aanya Iyer,34.0,Male,Bangalore,1937957.0
365,Sai Kumar,19.0,Other,Jaipur,451458.0
291,Shaurya Mehta,63.0,Other,Bangalore,868421.0
4988,Aarav Iyer,65.0,Other,Kolkata,1025628.0
3999,Vihaan Sharma,68.0,Other,Chennai,3032884.0
1491,Saanvi Mehta,,Other,,989440.0
725,Arjun Patel,62.0,Female,Chennai,1452585.0
3912,Vihaan Joshi,29.0,Female,Hyderabad,1108280.0
808,Reyansh Mehta,46.0,Male,Hyderabad,333234.0
3882,Aadhya Singh,24.0,Other,,907498.0
1463,Reyansh Iyer,25.0,Male,,1723023.0
2952,Ananya Patel,65.0,Other,Chennai,568125.0
655,Ira Iyer,43.0,Other,,1015762.0
4428,Sai Kumar,58.0,Male,Jaipur,1543644.0
1160,Riya Sharma,65.0,Female,Bangalore,369539.0
939,Saanvi Reddy,50.0,Male,Hyderabad,1230051.0
3302,Aanya Kumar,,Male,Delhi,
266,Aarav Das,42.0,Female,Chennai,1699506.0
1871,Ishaan Kumar,51.0,Male,Bangalore,850874.0
4934,Pari Das,67.0,Female,Kolkata,1183072.0
2845,Diya Iyer,57.0,Other,Surat,1212406.0
4836,Vivaan Joshi,43.0,Male,Mumbai,1098852.0
4913,Saanvi Das,66.0,Male,Ahmedabad,1485815.0
1384,Aanya Joshi,55.0,Female,Pune,1318367.0
212,Krishna Reddy,49.0,Other,Ahmedabad,1232556.0
4448,Diya Mehta,33.0,Other,Hyderabad,
3578,Aadhya Joshi,,Female,Delhi,1587293.0
1369,Aditya Singh,,Female,Pune,1773011.0
2317,Aarav Kumar,52.0,Female,Ahmedabad,930396.0
2084,Aarav Iyer,24.0,Male,Kolkata,1241468.0
2708,Aarav Reddy,67.0,Female,,509647.0
1905,Shaurya Reddy,57.0,Other,Ahmedabad,507130.0
296,Vivaan Patel,68.0,Female,Mumbai,1227130.0
109,Aarav Das,27.0,Other,Chennai,1459309.0
2578,Vihaan Mehta,58.0,Other,Delhi,1305288.0
1948,Ishaan Singh,52.0,Other,Chennai,1950574.0
3757,Shaurya Mehta,53.0,Male,Ahmedabad,3132048.0
4170,Reyansh Mehta,34.0,Female,Mumbai,1368373.0
858,Diya Reddy,22.0,Male,Delhi,750694.0
600,Aanya Gupta,51.0,Female,Jaipur,1500327.0
2088,Aanya Mehta,22.0,Male,Delhi,1681420.0
2638,Vivaan Gupta,41.0,Other,Delhi,456909.0
4570,Arjun Singh,25.0,Female,Mumbai,288670.0
4203,Ira Joshi,55.0,Female,Mumbai,640168.0
1958,Ishaan Sharma,41.0,Other,Delhi,1294927.0
2057,Aadhya Patel,45.0,Male,Surat,1385401.0
3520,Ananya Singh,54.0,Male,Mumbai,1219979.0
2329,Riya Sharma,27.0,Other,Ahmedabad,989152.0
2433,Vivaan Joshi,34.0,Female,Kolkata,1020546.0
1102,Aanya Das,62.0,Other,,802960.0
3980,Ira Kumar,68.0,Female,Delhi,1748449.0
4615,Aanya Reddy,,Male,Chennai,1682992.0
3413,Shaurya Iyer,43.0,Other,Ahmedabad,222941.0
1311,Vivaan Kumar,48.0,,,1911348.0
3624,Ishaan Singh,33.0,Male,,649348.0
3640,Ananya Gupta,48.0,Female,Chennai,269082.0
2078,Aarav Iyer,56.0,Other,Ahmedabad,1542721.0
1468,Sai Patel,57.0,Other,Ahmedabad,
369,Vivaan Das,,Other,Jaipur,1985636.0
1186,Reyansh Reddy,53.0,Male,Bangalore,1050602.0
518,Ira Patel,50.0,Female,Ahmedabad,1495765.0
120,Saanvi Gupta,64.0,Other,Hyderabad,900894.0
848,Vihaan Mehta,29.0,Other,Bangalore,
4877,Saanvi Reddy,,Female,Bangalore,699086.0
2427,Saanvi Joshi,29.0,Female,Chennai,1374188.0
564,Arjun Kumar,31.0,Male,Ahmedabad,658676.0
382,Pari Sharma,23.0,Female,Bangalore,950607.0
663,Myra Das,,Female,Delhi,956116.0
354,Ira Singh,30.0,Male,Surat,493963.0
911,Myra Mehta,57.0,Female,Delhi,1082088.0
535,Pari Reddy,47.0,Female,Delhi,1629472.0
1090,Sara Gupta,36.0,Female,Delhi,4339844.0
3074,Diya Joshi,,Male,Pune,1535016.0
3014,Aarav Das,50.0,Other,Pune,1904352.0
3304,Aanya Patel,63.0,Male,Bangalore,1522783.0
488,Ananya Patel,67.0,Male,Kolkata,1041915.0
3773,Arjun Reddy,18.0,Other,Surat,
4890,Aarav Singh,61.0,Male,Jaipur,898958.0
4407,Aadhya Reddy,31.0,,Jaipur,1201208.0
3801,Vivaan Mehta,45.0,Other,Hyderabad,1790791.0
2942,Aarav Gupta,64.0,Other,,1437608.0
994,Ananya Das,35.0,Male,Mumbai,374841.0
4866,Aanya Patel,26.0,,Kolkata,1876616.0
1352,Sara Das,33.0,Male,Surat,582465.0
4200,Aditya Gupta,23.0,Female,,1443056.0
2944,Aanya Iyer,61.0,Female,Pune,718047.0
4402,Krishna Joshi,,Other,Kolkata,1973601.0
2403,Vivaan Iyer,19.0,Other,Mumbai,
3708,Myra Joshi,62.0,Female,Delhi,
2851,Krishna Reddy,67.0,Male,Kolkata,1046751.0
2695,Vihaan Kumar,19.0,Female,Chennai,
1889,Ishaan Iyer,50.0,Female,Mumbai,760417.0
3897,Sara Singh,57.0,Male,,1546348.0
690,Diya Gupta,33.0,Other,Chennai,840458.0
3519,Aanya Sharma,31.0,Female,Chennai,1991588.0
2520,Sara Iyer,,,Jaipur,1879538.0
412,Aarav Singh,50.0,Male,Delhi,1890427.0
1868,Reyansh Mehta,19.0,Female,,310955.0
3273,Myra Das,24.0,Female,Kolkata,1693243.0
4314,Saanvi Iyer,47.0,Female,Kolkata,299253.0
4425,Pari Mehta,63.0,Male,Mumbai,1907146.0
907,Sara Sharma,21.0,Female,Delhi,868544.0
1036,Saanvi Joshi,36.0,Female,Bangalore,1173374.0
2897,Diya Joshi,48.0,Female,Mumbai,1156046.0
4639,Pari Mehta,32.0,Male,Surat,1529799.0
2817,Riya Patel,51.0,Male,,741428.0
764,Sara Das,63.0,Male,Delhi,1412421.0
2574,Vihaan Kumar,60.0,,Kolkata,554017.0
1165,Diya Mehta,31.0,Male,Hyderabad,641700.0
3001,Vivaan Patel,33.0,Female,,718654.0
1757,Saanvi Kumar,55.0,Other,Mumbai,351961.0
1766,Krishna Reddy,,Male,Surat,1682133.0
2251,Pari Iyer,62.0,Other,Delhi,241794.0
699,Sara Das,33.0,Male,Delhi,1674252.0
4362,Aditya Sharma,34.0,Other,,945529.0
4371,Arjun Iyer,29.0,Other,Chennai,
4274,Aarav Kumar,63.0,Female,Chennai,5804060.0
1918,Vivaan Singh,53.0,Female,Ahmedabad,1169327.0
3950,Saanvi Singh,60.0,Female,Chennai,350611.0
1590,Vihaan Mehta,49.0,Other,Pune,238660.0
2421,Aanya Gupta,28.0,Female,Kolkata,
374,Ira Sharma,69.0,Male,Delhi,1533529.0
4585,Reyansh Kumar,22.0,Other,Mumbai,1531242.0
327,Diya Das,37.0,Female,,1372708.0
4959,Riya Iyer,54.0,Female,Jaipur,1290650.0
4417,Aadhya Das,45.0,Female,Mumbai,2365056.0
172,Arjun Joshi,18.0,Other,Delhi,1592602.0
131,Shaurya Joshi,25.0,Male,,433982.0
2803,Diya Iyer,40.0,Female,Ahmedabad,
1366,Diya Patel,44.0,Male,Pune,245009.0
4645,Aarav Mehta,24.0,Male,Ahmedabad,1796808.0
2016,Aarav Reddy,32.0,Female,Delhi,494605.0
4835,Aanya Kumar,56.0,Male,Mumbai,601956.0
208,Aditya Patel,54.0,Male,Ahmedabad,424078.0
2959,Myra Mehta,48.0,Male,Kolkata,297355.0
3028,Aadhya Kumar,53.0,Male,Hyderabad,1064922.0
3337,Aarav Joshi,37.0,Male,Pune,500738.0
986,Pari Patel,43.0,Other,Chennai,303988.0
4568,Arjun Das,23.0,Female,Kolkata,1107286.0
411,Saanvi Singh,52.0,Female,Jaipur,934285.0
795,Vihaan Joshi,60.0,,Jaipur,1139069.0
3205,Aadhya Sharma,39.0,Other,Ahmedabad,400223.0
2108,Shaurya Sharma,29.0,Other,Bangalore,6153992.0
1877,Ishaan Das,65.0,Male,Jaipur,879620.0
1853,Vivaan Mehta,44.0,,Ahmedabad,981210.0
3719,Vivaan Mehta,59.0,Male,Bangalore,735670.0
3797,Aadhya Reddy,54.0,Other,Pune,931269.0
1926,Reyansh Iyer,63.0,Male,Mumbai,1717189.0
2647,Diya Sharma,51.0,Female,Delhi,1661547.0
1034,Sai Das,20.0,Other,Hyderabad,363604.0
1858,Shaurya Singh,43.0,Other,Mumbai,1934618.0
4408,Krishna Sharma,36.0,Female,Kolkata,1343421.0
3513,Ishaan Reddy,55.0,Male,Delhi,1232149.0
2595,Ishaan Singh,40.0,Male,,677638.0
3800,Ishaan Das,59.0,Male,Delhi,1263371.0
4381,Arjun Gupta,45.0,Other,Delhi,990166.0
4242,Arjun Gupta,35.0,Female,Bangalore,1518195.0
4675,Aadhya Singh,60.0,Other,Ahmedabad,1124870.0
1302,Saanvi Mehta,41.0,Other,Delhi,1671509.0
4691,Pari Singh,56.0,Female,Chennai,853735.0
547,Aanya Das,29.0,Male,Pune,
4208,Diya Patel,21.0,,Surat,1191790.0
4087,Sara Joshi,36.0,Female,Surat,1035922.0
2076,Krishna Mehta,51.0,Other,Bangalore,864892.0
2328,Sai Joshi,52.0,Female,Surat,1654743.0
3459,Riya Singh,40.0,,Jaipur,582714.0
993,Pari Singh,40.0,Male,Delhi,986202.0
423,Sai Iyer,58.0,Female,Ahmedabad,459449.0
4342,Diya Kumar,25.0,Female,Surat,1708857.0
2676,Aanya Patel,68.0,,Bangalore,578115.0
4799,Aarav Das,58.0,Male,,1652442.0
4513,Vivaan Sharma,37.0,Female,Delhi,1512687.0
3782,Vihaan Gupta,58.0,Female,Kolkata,
3806,Aanya Kumar,63.0,Male,,763214.0
4919,Aarav Sharma,20.0,,Jaipur,1993692.0
4166,Aanya Joshi,37.0,Other,Pune,1461703.0
4370,Reyansh Iyer,31.0,Female,Pune,1678082.0
2248,Diya Joshi,33.0,,Ahmedabad,1003373.0
3919,Vihaan Sharma,,Other,Hyderabad,1774965.0
3073,Sai Mehta,32.0,,Delhi,3052444.0
4553,Pari Das,56.0,Other,Hyderabad,1935220.0
1364,Arjun Joshi,64.0,Male,Bangalore,1627524.0
4068,Krishna Kumar,28.0,Other,Ahmedabad,1011921.0
561,Riya Gupta,51.0,Female,,6567732.0
29,Sai Iyer,46.0,Other,,1131688.0
1259,Krishna Reddy,20.0,Male,Ahmedabad,1196397.0
4765,Aarav Sharma,62.0,Female,Pune,1836940.0
1001,Aadhya Singh,,Male,Pune,1023830.0
1494,Diya Iyer,60.0,Other,,269379.0
4644,Diya Gupta,32.0,Other,Ahmedabad,1465578.0
3044,Aarav Singh,36.0,Other,Hyderabad,1485602.0
4893,Krishna Singh,66.0,Male,Pune,
4134,Aditya Patel,55.0,Other,Jaipur,969413.0
683,Vivaan Das,18.0,Male,Mumbai,1096823.0
918,Saanvi Mehta,28.0,Female,Surat,676818.0
1387,Reyansh Iyer,32.0,Other,,373507.0
3823,Ira Iyer,45.0,Female,Chennai,330925.0
4015,Saanvi Patel,33.0,Female,Hyderabad,1336601.0
2554,Arjun Gupta,35.0,Female,Chennai,335668.0
3292,Ishaan Kumar,66.0,Other,,976973.0
1785,Vivaan Singh,67.0,,,5817672.0
2551,Aanya Gupta,48.0,Male,Pune,1493727.0
177,Saanvi Mehta,44.0,Male,Ahmedabad,1583863.0
2286,Vihaan Joshi,39.0,Male,Mumbai,1385187.0
2652,Aanya Kumar,51.0,,Kolkata,2902596.0
3749,Ishaan Iyer,18.0,Female,Jaipur,1996664.0
1543,Ishaan Kumar,20.0,Female,Pune,1283483.0
812,Vihaan Gupta,52.0,Other,Mumbai,1566511.0
3700,Myra Iyer,,,,846454.0
4488,Vivaan Das,62.0,Other,Kolkata,499950.0
4939,Krishna Das,45.0,Female,Hyderabad,1888937.0
164,Reyansh Mehta,62.0,Female,Surat,945168.0
2497,Krishna Singh,69.0,Male,Delhi,896120.0
4039,Sai Sharma,27.0,Female,Jaipur,823986.0
2368,Ananya Singh,35.0,Other,Pune,1784697.0
1576,Ishaan Patel,55.0,Male,Chennai,1599678.0
1115,Reyansh Singh,26.0,Other,Chennai,1444992.0
4782,Riya Patel,40.0,Male,Hyderabad,1572895.0
4353,Sara Mehta,,Other,Hyderabad,1310526.0
3937,Diya Singh,34.0,Female,Pune,1110225.0
2908,Ira Joshi,26.0,Other,Hyderabad,1156834.0
1566,Vihaan Kumar,,Female,Delhi,546886.0
2350,Ananya Kumar,25.0,Other,Jaipur,1752380.0
3256,Ira Das,35.0,Male,Delhi,955277.0
1966,Sara Singh,,Other,Ahmedabad,1509315.0
2446,Myra Mehta,33.0,Male,Pune,689755.0
2018,Shaurya Sharma,48.0,,Pune,623810.0
3057,Aditya Joshi,31.0,Other,Hyderabad,1695239.0
4018,Diya Singh,64.0,Other,Chennai,374788.0
1688,Riya Joshi,36.0,Other,Pune,657354.0
1550,Shaurya Kumar,64.0,Male,Surat,1805683.0
577,Ananya Patel,40.0,Male,Delhi,1488357.0
4477,Krishna Gupta,69.0,Other,Ahmedabad,699749.0
2303,Saanvi Kumar,49.0,Female,Delhi,1068593.0
3032,Myra Reddy,32.0,Male,Ahmedabad,1893675.0
3168,Aditya Joshi,41.0,Other,Hyderabad,1421602.0
3399,Vivaan Reddy,33.0,Male,Delhi,560749.0
3661,Myra Patel,38.0,Other,,430360.0
2677,Aditya Mehta,19.0,Female,Chennai,393381.0
4953,Sara Gupta,45.0,Male,Pune,1953907.0
2204,Sai Das,32.0,Male,,7690244.0
974,Reyansh Iyer,55.0,Other,Kolkata,721316.0
3726,Sai Patel,46.0,Other,Mumbai,1265328.0
1944,Sai Joshi,58.0,Other,Bangalore,1583531.0
1799,Pari Sharma,61.0,,,1529928.0
3827,Vivaan Gupta,51.0,Male,Bangalore,472367.0
4542,Diya Mehta,31.0,Female,Ahmedabad,1316844.0
1629,Diya Reddy,19.0,Female,Kolkata,377924.0
1777,Arjun Iyer,42.0,Female,Hyderabad,653968.0
4343,Sai Patel,23.0,Male,Delhi,800307.0
3479,Ananya Singh,26.0,Other,Chennai,1443291.0
2972,Shaurya Sharma,24.0,Other,Mumbai,1344042.0
2968,Reyansh Joshi,35.0,Male,Bangalore,1992178.0
2215,Krishna Singh,67.0,Female,Bangalore,886540.0
645,Aarav Kumar,30.0,Female,Chennai,1685269.0
3921,Saanvi Gupta,29.0,Male,Ahmedabad,1553599.0
1257,Reyansh Patel,44.0,Female,Chennai,1654573.0
2352,Krishna Iyer,52.0,Male,Chennai,1942502.0
2083,Ira Singh,37.0,Female,Bangalore,355870.0
4276,Ira Singh,28.0,Male,Ahmedabad,671407.0
715,Vihaan Reddy,59.0,Female,Delhi,2382220.0
4235,Shaurya Sharma,20.0,Female,Surat,1766796.0
3307,Aadhya Kumar,39.0,Other,Jaipur,1360264.0
3751,Ishaan Mehta,18.0,Male,Mumbai,1195636.0
4099,Saanvi Patel,36.0,Female,Surat,
274,Sai Reddy,62.0,,Jaipur,323303.0
3072,Shaurya Iyer,58.0,,Jaipur,1722464.0
204,Aanya Das,50.0,Female,Delhi,1175747.0
17,Saanvi Joshi,29.0,Male,Hyderabad,330281.0
1551,Ishaan Gupta,58.0,Other,Ahmedabad,1644599.0
246,Reyansh Iyer,45.0,Other,Hyderabad,1048908.0
759,Ananya Das,36.0,,,577201.0
4706,Myra Mehta,21.0,Other,Chennai,886262.0
649,Sai Kumar,56.0,Other,Ahmedabad,1966083.0
1668,Sai Kumar,68.0,Other,Pune,519846.0
3217,Vivaan Patel,25.0,Other,Delhi,736526.0
1561,Aditya Kumar,,Other,Kolkata,1319019.0
127,Aarav Sharma,59.0,Male,Ahmedabad,497904.0
501,Aanya Mehta,18.0,Other,Pune,1412083.0
2148,Vivaan Patel,35.0,Other,Jaipur,808392.0
3162,Pari Patel,22.0,Other,Mumbai,1424097.0
3528,Sara Reddy,47.0,Female,Surat,290948.0
3642,Reyansh Iyer,46.0,Female,Chennai,1978950.0
3197,Aditya Kumar,,Female,Jaipur,1911651.0
